submission_date,state,tot_cases,new_case,tot_death,new_death
2020-04-12,AR,1307,73,29,2
2020-04-12,MN,1621,107,70,3
2020-04-12,PR,465,0,34,0
2020-04-12,FL,19263,809,636,35
2020-04-12,NY,85486,3336,2443,183
2020-04-12,AK,272,15,9,0
2020-04-12,WV,611,20,8,2
2020-04-12,GU,133,0,5,0
2020-04-12,WY,270,9,0,0
2020-04-12,AS,0,0,0,0
2020-04-12,KY,2046,94,107,6
2020-04-12,MI,34015,733,2279,170
2020-04-12,MT,394,17,6,0
2020-04-12,MO,4883,93,181,12
2020-04-12,ID,1458,51,27,0
2020-04-12,SD,730,104,6,0
2020-04-12,VA,5077,568,130,9
2020-04-12,OH,6518,268,248,1
2020-04-12,NH,985,56,23,0
2020-04-12,VI,51,0,1,0
2020-04-12,PW,0,0,0,0
2020-04-12,IL,20852,1672,720,43
2020-04-12,OR,1527,80,52,1
2020-04-12,MP,11,0,2,0
2020-04-12,CA,21794,1179,620,39
2020-04-12,NC,4534,305,107,9
2020-04-12,AZ,3539,146,115,7
2020-04-12,RI,2923,307,63,7
2020-04-12,CT,12035,525,554,60
2020-04-12,RMI,0,0,0,0
2020-04-12,ND,308,15,8,1
2020-04-12,MA,25475,1557,1101,119
2020-04-12,DC,1875,97,50,3
2020-04-12,VT,683,18,31,3
2020-04-12,IN,7928,493,343,13
2020-04-12,TX,13484,923,420,34
2020-04-12,IA,1587,77,41,7
2020-04-12,NM,1245,71,26,6
2020-04-12,NJ,61850,3699,2350,163
2020-04-12,NYC,119503,4691,9808,720
2020-04-12,FSM,0,0,0,0
2020-04-12,LA,20595,581,840,34
2020-04-12,CO,7526,438,290,16
2020-04-12,GA,12203,157,447,15
2020-04-12,ME,699,63,19,0
2020-04-13,NJ,64584,2734,2443,93
2020-04-13,PR,486,21,37,3
2020-04-13,IN,8236,308,350,7
2020-04-13,PW,0,0,0,0
2020-04-13,VI,51,0,1,0
2020-04-13,TN,5389,225,101,0
2020-04-13,NYC,123407,3904,10521,713
2020-04-13,NM,1345,100,31,5
2020-04-13,UT,2392,54,18,0
2020-04-13,IL,22025,1173,794,74
2020-04-13,OH,6975,457,268,20
2020-04-13,WV,626,15,9,1
2020-04-13,AS,0,0,0,0
2020-04-13,MP,11,0,2,0
2020-04-13,GU,135,2,5,0
2020-04-13,MN,1695,74,79,9
2020-04-13,ND,331,23,8,0
2020-04-13,MD,8936,711,341,37
2020-04-13,RI,3181,258,73,10
2020-04-13,MA,26867,1392,1271,170
2020-04-13,CA,22348,554,658,38
2020-04-13,WY,373,103,1,1
2020-04-13,DC,1955,80,52,2
2020-04-13,IA,1710,123,43,2
2020-04-13,GA,13289,1086,481,34
2020-04-13,SC,3421,116,81,1
2020-04-13,NV,2971,135,120,6
2020-04-13,WI,3428,87,154,10
2020-04-13,AL,3859,202,168,8
2020-04-13,FL,20192,929,678,42
2020-04-13,MT,398,4,7,1
2020-04-13,AZ,3702,163,122,7
2020-04-13,NH,1020,35,23,0
2020-04-13,HI,513,6,9,0
2020-04-13,NE,864,54,18,1
2020-04-13,KS,1376,-1,62,5
2020-04-13,AR,1410,103,30,1
2020-04-13,OK,2795,45,124,8
2020-04-13,MS,4363,217,311,13
2020-04-13,FSM,0,0,0,0
2020-04-13,OR,1584,57,53,1
2020-04-13,LA,21016,421,884,44
2020-04-13,SD,868,138,6,0
2020-04-13,ID,1486,28,33,6
2020-04-13,NC,4833,299,125,18
2020-04-13,RMI,0,0,0,0
2020-04-13,TX,13906,422,451,31
2020-04-13,VT,701,18,32,1
2020-04-13,KY,2121,75,116,9
2020-04-13,DE,1718,107,49,5
2020-04-13,VA,5747,670,149,19
2020-04-13,CT,13381,1346,602,48
2020-04-13,ME,735,36,19,0
2020-04-13,WA,10100,271,508,0
2020-04-13,MO,5123,240,189,8
2020-04-13,CO,7910,384,308,18
2020-04-13,PA,24574,1311,524,17
2020-04-13,MI,35180,1165,2422,143
2020-04-13,AK,277,5,9,0
2020-04-13,NY,88268,2782,2661,218
2020-04-14,CO,8202,292,329,21
2020-04-14,IN,8527,291,385,35
2020-04-14,WI,3555,127,170,16
2020-04-14,RI,3442,261,80,7
2020-04-14,KY,2245,124,124,8
2020-04-14,WV,694,68,10,1
2020-04-14,TX,14624,718,483,32
2020-04-14,NV,3088,117,130,10
2020-04-14,MD,9472,536,390,49
2020-04-14,NC,5018,185,142,17
2020-04-14,NE,912,48,20,2
2020-04-14,NH,1091,71,27,4
2020-04-14,HI,524,11,9,0
2020-04-14,FSM,0,0,0,0
2020-04-14,WY,494,121,1,0
2020-04-14,AZ,3806,104,131,9
2020-04-14,DE,1862,144,54,5
2020-04-14,AK,285,8,9,0
2020-04-14,GU,135,0,5,0
2020-04-14,KS,1477,101,71,9
2020-04-14,IL,23247,1222,868,74
2020-04-14,DC,2058,103,67,15
2020-04-14,SC,3544,123,82,1
2020-04-14,CT,13989,608,608,6
2020-04-14,CA,23253,905,692,34
2020-04-14,ND,341,10,9,1
2020-04-14,NYC,126469,3062,11267,746
2020-04-14,IA,1899,189,49,6
2020-04-14,SD,1168,300,6,0
2020-04-14,NM,1407,62,36,5
2020-04-14,LA,21518,502,1013,129
2020-04-14,MT,404,6,7,0
2020-04-14,NJ,68824,4240,2805,362
2020-04-14,OH,7280,305,324,56
2020-04-14,MA,28163,1296,1402,131
2020-04-14,MS,4582,219,331,20
2020-04-14,UT,2453,61,20,2
2020-04-14,WA,10345,245,546,38
2020-04-14,NY,91743,3475,2882,221
2020-04-14,ID,1486,0,39,6
2020-04-14,MP,11,0,2,0
2020-04-14,VA,6171,424,154,5
2020-04-14,VT,706,5,32,0
2020-04-14,MN,1809,114,87,8
2020-04-14,PR,508,22,43,6
2020-04-14,OK,2903,108,131,7
2020-04-14,PW,0,0,0,0
2020-04-14,GA,14133,844,526,45
2020-04-14,MO,5321,198,202,13
2020-04-14,AL,4030,171,180,12
2020-04-14,RMI,0,0,0,0
2020-04-14,ME,769,34,20,1
2020-04-14,AS,0,0,0,0
2020-04-14,PA,25670,1096,584,60
2020-04-14,AR,1498,88,32,2
2020-04-14,VI,51,0,1,0
2020-04-14,FL,20788,596,726,48
2020-04-14,MI,36236,1056,2565,143
2020-04-14,OR,1633,49,55,2
2020-04-14,TN,5605,216,109,8
2020-04-15,AL,4294,264,192,12
2020-04-15,MP,13,2,2,0
2020-04-15,NH,1139,48,32,5
2020-04-15,TN,5787,182,124,15
2020-04-15,IL,24593,1346,948,80
2020-04-15,TX,15492,868,519,36
2020-04-15,HI,535,11,9,0
2020-04-15,NYC,129965,3496,12022,755
2020-04-15,VI,51,0,1,0
2020-04-15,NV,3211,123,137,7
2020-04-15,SC,3673,129,92,10
2020-04-15,RI,3731,289,87,7
2020-04-15,AZ,3962,156,142,11
2020-04-15,WA,10551,206,567,21
2020-04-15,SD,1168,0,6,0
2020-04-15,WV,718,24,12,2
2020-04-15,OH,7791,511,361,37
2020-04-15,CA,24424,1171,788,96
2020-04-15,NM,1484,77,36,0
2020-04-15,PW,0,0,0,0
2020-04-15,MA,29918,1755,1586,184
2020-04-15,DE,2052,190,61,7
2020-04-15,OR,1663,30,58,3
2020-04-15,KY,2369,124,134,10
2020-04-15,GU,135,0,5,0
2020-04-15,NJ,71030,2206,3156,351
2020-04-15,AK,293,8,9,0
2020-04-15,ME,794,25,24,4
2020-04-15,UT,2637,184,21,1
2020-04-15,PA,26903,1233,647,63
2020-04-15,MT,415,11,7,0
2020-04-15,FL,21686,898,766,40
2020-04-15,GA,14819,686,579,53
2020-04-15,IA,1995,96,53,4
2020-04-15,CT,14755,766,868,260
2020-04-15,ID,1587,101,41,2
2020-04-15,MN,1862,53,90,3
2020-04-15,MS,4820,238,334,3
2020-04-15,VA,6500,329,195,41
2020-04-15,OK,2970,67,136,5
2020-04-15,WY,393,-101,2,1
2020-04-15,WI,3721,166,182,12
2020-04-15,KS,1494,17,76,5
2020-04-15,IN,8955,428,434,49
2020-04-15,MO,5527,206,220,18
2020-04-15,DC,2197,139,72,5
2020-04-15,CO,8517,315,357,28
2020-04-15,VT,715,9,34,2
2020-04-15,FSM,0,0,0,0
2020-04-15,MI,37291,1055,2704,139
2020-04-15,AR,1583,85,33,1
2020-04-15,ND,365,24,9,0
2020-04-15,AS,0,0,0,0
2020-04-15,RMI,0,0,0,0
2020-04-15,MD,10032,560,427,37
2020-04-15,NC,5189,171,158,16
2020-04-15,NY,95477,3734,3081,199
2020-04-15,NE,978,66,21,1
2020-04-15,LA,21951,433,1103,90
2020-04-15,PR,546,38,47,4
2020-04-16,MA,32181,2263,1763,177
2020-04-16,DC,2350,153,81,9
2020-04-16,NJ,75317,4287,3518,362
2020-04-16,WA,10875,324,583,16
2020-04-16,IN,9542,587,475,41
2020-04-16,NC,5483,294,181,23
2020-04-16,AS,0,0,0,0
2020-04-16,OR,1736,73,64,6
2020-04-16,VI,53,2,1,0
2020-04-16,FSM,0,0,0,0
2020-04-16,GA,15808,989,624,45
2020-04-16,NYC,134250,4285,12670,648
2020-04-16,OK,3060,90,142,6
2020-04-16,WY,401,8,2,0
2020-04-16,VT,722,7,35,1
2020-04-16,NH,1211,72,34,2
2020-04-16,ND,393,28,9,0
2020-04-16,RMI,0,0,0,0
2020-04-16,GU,135,0,5,0
2020-04-16,IL,25733,1140,1072,124
2020-04-16,KY,2471,102,142,8
2020-04-16,AK,300,7,9,0
2020-04-16,MT,422,7,8,1
2020-04-16,CA,26182,1758,870,82
2020-04-16,PW,0,0,0,0
2020-04-16,DE,2113,61,68,7
2020-04-16,PA,28229,1326,707,60
2020-04-16,MD,10784,752,475,48
2020-04-16,CO,8938,421,373,16
2020-04-16,WV,739,21,13,1
2020-04-16,NV,3321,110,142,5
2020-04-16,SC,3768,95,97,5
2020-04-16,AL,4451,157,204,12
2020-04-16,AR,1635,52,37,4
2020-04-16,ID,1609,22,41,0
2020-04-16,HI,544,9,9,0
2020-04-16,CT,15884,1129,971,103
2020-04-16,MN,2013,151,101,11
2020-04-16,KS,1588,94,80,4
2020-04-16,TX,16455,963,551,32
2020-04-16,NM,1597,113,44,8
2020-04-16,IA,2141,146,60,7
2020-04-16,MO,5727,200,246,26
2020-04-16,WI,3875,154,197,15
2020-04-16,OH,8414,623,389,28
2020-04-16,ME,827,33,27,3
2020-04-16,RI,4083,352,105,18
2020-04-16,NE,1068,90,24,3
2020-04-16,PR,600,54,47,0
2020-04-16,VA,6889,389,208,13
2020-04-16,AZ,4234,272,150,8
2020-04-16,MP,13,0,2,0
2020-04-16,TN,6050,263,135,11
2020-04-16,UT,2760,123,22,1
2020-04-16,MI,38426,1135,2874,170
2020-04-16,SD,1311,143,7,1
2020-04-16,MS,5012,192,344,10
2020-04-16,LA,22532,581,1156,53
2020-04-16,FL,22873,1187,811,45
2020-04-16,NY,99138,3661,3247,166
2020-04-17,UT,2805,45,23,1
2020-04-17,MP,13,0,2,0
2020-04-17,MI,39445,1019,3019,145
2020-04-17,IN,10154,612,517,42
2020-04-17,MA,34402,2221,1938,175
2020-04-17,OK,3130,70,151,9
2020-04-17,VI,54,1,2,1
2020-04-17,FL,23952,1079,864,53
2020-04-17,SD,1411,100,7,0
2020-04-17,HI,564,20,9,0
2020-04-17,MO,5890,163,256,10
2020-04-17,NV,3524,203,151,9
2020-04-17,TX,17371,916,590,39
2020-04-17,GU,136,1,5,0
2020-04-17,IA,2332,191,64,4
2020-04-17,AZ,4507,273,169,19
2020-04-17,VT,733,11,35,0
2020-04-17,DC,2476,126,86,5
2020-04-17,NH,1287,76,37,3
2020-04-17,MS,5228,216,362,18
2020-04-17,CO,9290,352,391,18
2020-04-17,ID,1655,46,43,2
2020-04-17,AS,0,0,0,0
2020-04-17,OH,9107,693,418,29
2020-04-17,WA,11160,285,603,20
2020-04-17,DE,2226,113,72,4
2020-04-17,WI,4045,170,205,8
2020-04-17,AL,4543,92,222,18
2020-04-17,NYC,138230,3980,13228,558
2020-04-17,MT,422,0,8,0
2020-04-17,NJ,78467,3150,3840,322
2020-04-17,GA,16716,908,661,37
2020-04-17,CT,16809,925,1036,65
2020-04-17,TN,6340,290,141,6
2020-04-17,NC,5876,393,207,26
2020-04-17,VA,7491,602,231,23
2020-04-17,NM,1711,114,51,7
2020-04-17,CA,27528,1346,950,80
2020-04-17,PR,633,33,50,3
2020-04-17,RI,4375,292,118,13
2020-04-17,KY,2568,97,153,11
2020-04-17,RMI,0,0,0,0
2020-04-17,LA,23118,586,1213,57
2020-04-17,FSM,0,0,0,0
2020-04-17,ME,846,19,29,2
2020-04-17,PW,0,0,0,0
2020-04-17,KS,1760,172,88,8
2020-04-17,WV,775,36,16,3
2020-04-17,PA,30053,1824,756,49
2020-04-17,NY,102290,3152,3560,313
2020-04-17,ND,439,46,9,0
2020-04-17,AK,309,9,9,0
2020-04-17,SC,4035,267,106,9
2020-04-17,WY,412,11,2,0
2020-04-17,MD,11572,788,506,31
2020-04-17,AR,1702,67,40,3
2020-04-17,OR,1785,49,70,6
2020-04-17,MN,2174,161,115,14
2020-04-17,NE,1166,98,24,0
2020-04-17,IL,27575,1842,1134,62
2020-04-18,NV,3626,102,155,4
2020-04-18,ME,867,21,32,3
2020-04-18,MS,5400,172,379,17
2020-04-18,MD,12308,736,548,42
2020-04-18,OK,3223,93,159,8
2020-04-18,TN,6660,320,142,1
2020-04-18,MP,14,1,2,0
2020-04-18,HI,572,8,9,0
2020-04-18,DC,2666,190,91,5
2020-04-18,NM,1798,87,53,2
2020-04-18,WI,4199,154,211,6
2020-04-18,KS,1811,51,88,0
2020-04-18,IL,29160,1585,1259,125
2020-04-18,TX,18260,889,619,29
2020-04-18,AZ,4719,212,177,8
2020-04-18,GA,17068,352,670,9
2020-04-18,WV,825,50,18,2
2020-04-18,UT,2946,141,25,2
2020-04-18,PA,31844,1791,836,80
2020-04-18,CA,28963,1435,1024,74
2020-04-18,WA,11485,325,624,21
2020-04-18,ND,528,89,9,0
2020-04-18,AS,0,0,0,0
2020-04-18,VT,742,9,37,2
2020-04-18,OH,10222,1115,451,33
2020-04-18,IA,2513,181,74,10
2020-04-18,WY,423,11,2,0
2020-04-18,MN,2213,39,121,6
2020-04-18,NH,1342,55,38,1
2020-04-18,PR,642,9,50,0
2020-04-18,CO,9713,423,411,20
2020-04-18,VA,8053,562,231,0
2020-04-18,FL,24700,748,902,38
2020-04-18,CT,17550,741,1086,50
2020-04-18,MI,40278,833,3143,124
2020-04-18,OR,1844,59,72,2
2020-04-18,SC,4194,159,112,6
2020-04-18,GU,136,0,5,0
2020-04-18,AR,1777,75,41,1
2020-04-18,LA,23580,462,1267,54
2020-04-18,FSM,0,0,0,0
2020-04-18,NYC,141897,3667,13777,549
2020-04-18,NJ,81436,2969,4070,230
2020-04-18,DE,2505,279,78,6
2020-04-18,ID,1668,13,44,1
2020-04-18,SD,1542,131,7,0
2020-04-18,MO,6039,149,264,8
2020-04-18,KY,2679,111,162,9
2020-04-18,PW,0,0,0,0
2020-04-18,MT,426,4,10,2
2020-04-18,MA,36372,1970,2114,176
2020-04-18,NC,6169,293,221,14
2020-04-18,IN,10641,487,543,26
2020-04-18,RI,4650,275,137,19
2020-04-18,RMI,0,0,0,0
2020-04-18,AL,4773,230,239,17
2020-04-18,NE,1331,165,28,4
2020-04-18,AK,314,5,9,0
2020-04-18,VI,54,0,3,1
2020-04-18,NY,105548,3258,3562,2
2020-04-19,PR,643,1,51,1
2020-04-19,SC,4355,161,118,6
2020-04-19,ID,1672,4,45,1
2020-04-19,WY,426,3,2,0
2020-04-19,MO,6172,133,274,10
2020-04-19,NY,108350,2802,3787,225
2020-04-19,AZ,4929,210,184,7
2020-04-19,ME,875,8,34,2
2020-04-19,MD,12830,522,591,43
2020-04-19,IL,30357,1197,1290,31
2020-04-19,CT,17962,412,1127,41
2020-04-19,FL,25415,715,949,47
2020-04-19,DC,2793,127,96,5
2020-04-19,PA,33155,1311,1112,276
2020-04-19,OH,11602,1380,471,20
2020-04-19,MT,433,7,10,0
2020-04-19,NE,1479,148,28,0
2020-04-19,OR,1910,66,74,2
2020-04-19,CO,9984,271,421,10
2020-04-19,AL,4963,190,248,9
2020-04-19,IA,2902,389,75,1
2020-04-19,MA,38077,1705,2297,183
2020-04-19,VT,753,11,37,0
2020-04-19,MI,40894,616,3271,128
2020-04-19,NM,1845,47,55,2
2020-04-19,NJ,85301,3865,4202,132
2020-04-19,RMI,0,0,0,0
2020-04-19,GU,136,0,5,0
2020-04-19,GA,17573,505,691,21
2020-04-19,LA,23928,348,1296,29
2020-04-19,NC,6523,354,240,19
2020-04-19,UT,3151,205,28,3
2020-04-19,WV,863,38,18,0
2020-04-19,KS,1849,38,92,4
2020-04-19,IN,11210,569,560,17
2020-04-19,NV,3728,102,157,2
2020-04-19,WA,11759,274,635,11
2020-04-19,RI,4977,327,150,13
2020-04-19,MP,14,0,2,0
2020-04-19,WI,4346,147,220,9
2020-04-19,DE,2621,116,88,10
2020-04-19,PW,0,0,0,0
2020-04-19,AS,0,0,0,0
2020-04-19,MN,2470,257,143,22
2020-04-19,NYC,145573,3676,14253,476
2020-04-19,TN,6833,173,145,3
2020-04-19,VA,8053,0,258,27
2020-04-19,NH,1392,50,41,3
2020-04-19,SD,1635,93,7,0
2020-04-19,CA,30333,1370,1117,93
2020-04-19,KY,2804,125,166,4
2020-04-19,AR,1781,4,40,-1
2020-04-19,VI,53,-1,3,0
2020-04-19,TX,18923,663,647,28
2020-04-19,HI,576,4,10,1
2020-04-19,AK,319,5,9,0
2020-04-19,OK,3312,89,166,7
2020-04-19,ND,585,57,10,1
2020-04-19,FSM,0,0,0,0
2020-04-19,MS,5581,181,389,10
2020-04-20,UT,3259,108,32,4
2020-04-20,RI,5340,363,155,5
2020-04-20,NM,1971,126,58,3
2020-04-20,WI,4499,153,230,10
2020-04-20,MA,39643,1566,2480,183
2020-04-20,IA,3159,257,79,4
2020-04-20,KY,2940,136,176,10
2020-04-20,NC,6815,292,255,15
2020-04-20,LA,24523,595,1328,32
2020-04-20,PR,663,20,53,2
2020-04-20,AZ,5064,135,187,3
2020-04-20,WA,11999,240,652,17
2020-04-20,VI,54,1,3,0
2020-04-20,AL,5147,184,256,8
2020-04-20,NE,1645,166,33,5
2020-04-20,VA,8990,937,300,42
2020-04-20,NJ,88806,3505,4377,175
2020-04-20,DC,2927,134,105,9
2020-04-20,AK,321,2,9,0
2020-04-20,KS,1986,137,100,8
2020-04-20,PW,0,0,0,0
2020-04-20,HI,578,2,10,0
2020-04-20,CO,10300,316,448,27
2020-04-20,MD,13684,854,636,45
2020-04-20,ID,1736,64,48,3
2020-04-20,DE,2815,194,92,4
2020-04-20,WV,902,39,24,6
2020-04-20,AR,1964,183,42,2
2020-04-20,IN,11686,476,567,7
2020-04-20,NYC,147860,2287,14758,505
2020-04-20,WY,428,2,2,0
2020-04-20,MT,437,4,12,2
2020-04-20,SC,4493,138,120,2
2020-04-20,GA,18416,843,782,91
2020-04-20,IL,31508,1151,1349,59
2020-04-20,FSM,0,0,0,0
2020-04-20,GU,136,0,5,0
2020-04-20,SD,1685,50,7,0
2020-04-20,NY,110706,2356,3940,153
2020-04-20,RMI,0,0,0,0
2020-04-20,CT,19815,1853,1331,204
2020-04-20,ND,627,42,13,3
2020-04-20,MN,2567,97,160,17
2020-04-20,MI,42027,1133,3384,113
2020-04-20,ME,888,13,35,1
2020-04-20,OH,12919,1317,509,38
2020-04-20,TX,19458,535,673,26
2020-04-20,MP,14,0,2,0
2020-04-20,FL,26158,743,1000,51
2020-04-20,NV,3830,102,164,7
2020-04-20,MS,5895,314,412,23
2020-04-20,VT,756,3,38,1
2020-04-20,OR,1956,46,75,1
2020-04-20,AS,0,0,0,0
2020-04-20,OK,3374,62,171,5
2020-04-20,TN,7110,277,148,3
2020-04-20,PA,34098,943,1204,92
2020-04-20,MO,6425,253,296,22
2020-04-20,NH,1447,55,42,1
2020-04-20,CA,30978,645,1147,30
2020-04-21,ND,644,17,13,0
2020-04-21,ME,907,19,36,1
2020-04-21,KS,2025,39,107,7
2020-04-21,MP,14,0,2,0
2020-04-21,NH,1491,44,42,0
2020-04-21,HI,584,6,12,2
2020-04-21,UT,3369,110,34,2
2020-04-21,OK,3531,157,181,10
2020-04-21,WA,12250,251,682,30
2020-04-21,GA,19028,612,821,39
2020-04-21,PW,0,0,0,0
2020-04-21,VT,758,2,39,1
2020-04-21,CA,33261,2283,1188,41
2020-04-21,NYC,150293,2433,15245,487
2020-04-21,IN,12097,411,680,113
2020-04-21,WI,4620,121,242,12
2020-04-21,PR,677,14,55,2
2020-04-21,RI,5706,366,171,16
2020-04-21,AR,2262,298,43,1
2020-04-21,FL,27014,856,1048,48
2020-04-21,AZ,5251,187,208,21
2020-04-21,VA,9630,640,324,24
2020-04-21,VI,54,0,3,0
2020-04-21,ID,1766,30,51,3
2020-04-21,OR,2002,46,78,3
2020-04-21,KY,3041,101,189,13
2020-04-21,NY,112365,1659,4107,167
2020-04-21,LA,24854,331,1405,77
2020-04-21,MD,14193,509,691,55
2020-04-21,MS,6156,261,432,20
2020-04-21,NE,1753,108,38,5
2020-04-21,MO,6646,221,317,21
2020-04-21,NV,3937,107,170,6
2020-04-21,AK,329,8,9,0
2020-04-21,AS,0,0,0,0
2020-04-21,PA,35344,1246,1564,360
2020-04-21,GU,136,0,5,0
2020-04-21,RMI,0,0,0,0
2020-04-21,IL,33059,1551,1468,119
2020-04-21,SD,1754,69,8,1
2020-04-21,MI,43429,1402,3508,124
2020-04-21,DE,3004,189,102,10
2020-04-21,SC,4559,66,123,3
2020-04-21,AL,5388,241,265,9
2020-04-21,NJ,92387,3581,4753,376
2020-04-21,DC,3098,171,112,7
2020-04-21,IA,3641,482,83,4
2020-04-21,NC,7033,218,273,18
2020-04-21,FSM,0,0,0,0
2020-04-21,TX,20196,738,714,41
2020-04-21,NM,2072,101,65,7
2020-04-21,WV,914,12,26,2
2020-04-21,MT,439,2,13,1
2020-04-21,MN,2721,154,179,19
2020-04-21,TN,7360,250,152,4
2020-04-21,WY,441,13,6,4
2020-04-21,CO,10601,301,485,37
2020-04-21,CT,20360,545,1423,92
2020-04-21,OH,13725,806,557,48
2020-04-21,MA,41199,1556,2642,162
2020-04-22,PW,0,0,0,0
2020-04-22,DC,3206,108,127,15
2020-04-22,TN,7648,288,157,5
2020-04-22,OR,2059,57,78,0
2020-04-22,TX,21069,873,745,31
2020-04-22,NE,1813,60,42,4
2020-04-22,SC,4740,181,131,8
2020-04-22,MA,42944,1745,2796,154
2020-04-22,AL,5677,289,283,18
2020-04-22,VT,764,6,42,3
2020-04-22,IL,35108,2049,1565,97
2020-04-22,DE,3279,275,107,5
2020-04-22,RMI,0,0,0,0
2020-04-22,NJ,95865,3478,5063,310
2020-04-22,RI,6097,391,181,10
2020-04-22,AR,2281,19,42,-1
2020-04-22,NV,4081,144,179,9
2020-04-22,ME,937,30,39,3
2020-04-22,GU,138,2,5,0
2020-04-22,MS,6435,279,454,22
2020-04-22,MT,442,3,14,1
2020-04-22,OH,14117,392,610,53
2020-04-22,FSM,0,0,0,0
2020-04-22,NY,114784,2419,4260,153
2020-04-22,WY,447,6,6,0
2020-04-22,SD,1858,104,9,1
2020-04-22,NH,1588,97,48,6
2020-04-22,LA,25317,463,1532,127
2020-04-22,WV,963,49,29,3
2020-04-22,OK,3612,81,190,9
2020-04-22,PA,36640,1296,1622,58
2020-04-22,MI,44908,1479,3643,135
2020-04-22,NC,7330,297,293,20
2020-04-22,KY,3248,207,201,12
2020-04-22,AK,335,6,9,0
2020-04-22,IA,3748,107,90,7
2020-04-22,AS,0,0,0,0
2020-04-22,MP,14,0,2,0
2020-04-22,UT,3540,171,35,1
2020-04-22,CA,35396,2135,1293,105
2020-04-22,NYC,154179,3886,15702,457
2020-04-22,MD,14775,582,741,50
2020-04-22,MO,6874,228,332,15
2020-04-22,WA,12467,217,692,10
2020-04-22,FL,27707,693,1093,45
2020-04-22,ND,679,35,14,1
2020-04-22,CO,11065,464,507,22
2020-04-22,ID,1802,36,54,3
2020-04-22,HI,589,5,12,0
2020-04-22,AZ,5459,208,229,21
2020-04-22,VA,10266,636,349,25
2020-04-22,WI,4845,225,246,4
2020-04-22,IN,12438,341,717,37
2020-04-22,KS,2211,186,110,3
2020-04-22,CT,22469,2109,1544,121
2020-04-22,NM,2210,138,71,6
2020-04-22,PR,695,18,63,8
2020-04-22,GA,19925,897,838,17
2020-04-22,MN,2721,0,179,0
2020-04-22,VI,54,0,3,0
2020-04-23,GA,20856,931,873,35
2020-04-23,KS,2482,271,112,2
2020-04-23,OK,3699,87,202,12
2020-04-23,IA,3924,176,96,6
2020-04-23,PR,729,34,71,8
2020-04-23,ND,709,30,15,1
2020-04-23,FL,28920,1213,1142,49
2020-04-23,WI,5052,207,257,11
2020-04-23,MS,6670,235,471,17
2020-04-23,NJ,99989,4124,5368,305
2020-04-23,NYC,157334,3155,16117,415
2020-04-23,AS,0,0,0,0
2020-04-23,OR,2127,68,83,5
2020-04-23,NM,2379,169,78,7
2020-04-23,NC,7726,396,306,13
2020-04-23,MD,15737,962,790,49
2020-04-23,VT,767,3,45,3
2020-04-23,CT,23100,631,1639,95
2020-04-23,NY,117605,2821,4407,147
2020-04-23,AK,337,2,9,0
2020-04-23,TN,8147,499,166,9
2020-04-23,MN,3185,464,221,42
2020-04-23,SD,1956,98,9,0
2020-04-23,OH,14694,577,656,46
2020-04-23,RMI,0,0,0,0
2020-04-23,WY,453,6,7,1
2020-04-23,AL,5883,206,295,12
2020-04-23,DC,3361,155,139,12
2020-04-23,DE,3407,128,120,13
2020-04-23,FSM,0,0,0,0
2020-04-23,VA,10998,732,372,23
2020-04-23,LA,25798,481,1599,67
2020-04-23,WA,12679,212,711,19
2020-04-23,NE,2206,393,47,5
2020-04-23,GU,140,2,5,0
2020-04-23,MO,7099,225,351,19
2020-04-23,UT,3722,182,38,3
2020-04-23,MP,14,0,2,0
2020-04-23,HI,592,3,12,0
2020-04-23,MT,444,2,14,0
2020-04-23,IL,36934,1826,1688,123
2020-04-23,AZ,5769,310,249,20
2020-04-23,KY,3405,157,210,9
2020-04-23,VI,54,0,3,0
2020-04-23,PA,38464,1824,1421,-201
2020-04-23,RI,6515,418,189,8
2020-04-23,MA,46023,3079,2991,195
2020-04-23,WV,981,18,31,2
2020-04-23,PW,0,0,0,0
2020-04-23,CO,11469,404,551,44
2020-04-23,CA,37369,1973,1396,103
2020-04-23,ME,965,28,44,5
2020-04-23,MI,46192,1284,3755,112
2020-04-23,AR,2465,184,45,3
2020-04-23,IN,13039,601,772,55
2020-04-23,TX,21944,875,780,35
2020-04-23,SC,4883,143,138,7
2020-04-23,NH,1670,82,51,3
2020-04-23,NV,4208,127,197,18
2020-04-23,ID,1836,34,54,0
2020-04-24,ME,989,24,47,3
2020-04-24,KS,2777,295,111,-1
2020-04-24,NYC,160863,3529,16510,393
2020-04-24,NV,4398,190,203,6
2020-04-24,IA,4445,521,107,11
2020-04-24,HI,594,2,13,1
2020-04-24,IL,39658,2724,1795,107
2020-04-24,PA,40279,1815,1492,71
2020-04-24,AZ,6045,276,266,17
2020-04-24,SD,2040,84,10,1
2020-04-24,PR,759,30,73,2
2020-04-24,DC,3528,167,153,14
2020-04-24,WY,473,20,7,0
2020-04-24,TN,8599,452,170,4
2020-04-24,AL,6075,192,309,14
2020-04-24,MO,7304,205,381,30
2020-04-24,OH,15169,475,690,34
2020-04-24,SC,5030,147,144,6
2020-04-24,NH,1720,50,53,2
2020-04-24,FL,29655,735,1180,38
2020-04-24,AR,2810,345,47,2
2020-04-24,AK,339,2,9,0
2020-04-24,FSM,0,0,0,0
2020-04-24,MI,47572,1380,3870,115
2020-04-24,WA,12955,276,723,12
2020-04-24,NJ,102196,2207,5617,249
